,bagni,locali,piano,prezzo(€),superficie
9362,1.0,3.0,2.0,275000,90.0
9363,2.0,4.0,4.0,220000,110.0
9364,1.0,4.0,0.0,109000,110.0
9365,1.0,3.0,3.0,249000,80.0
9366,2.0,5.0,4.0,690000,160.0
9367,2.0,3.0,0.5,175000,85.0
9368,2.0,3.0,1.0,265000,90.0
9369,2.0,5.0,2.0,580000,130.0
9370,2.0,4.0,4.0,750000,177.0
9371,1.0,2.0,1.0,400000,75.0
9372,1.0,2.0,2.0,102000,50.0
9373,2.0,4.0,2.0,405000,116.0
9374,2.0,3.0,0.5,309000,75.0
9375,1.0,3.0,2.0,142000,69.0
9376,1.0,2.0,0.0,220000,77.0
9377,1.0,3.0,11.5,329000,95.0
9378,1.0,2.0,4.0,225000,70.0
9379,1.0,3.0,2.0,135000,80.0
9380,1.0,3.0,2.0,75000,70.0
9381,2.0,3.0,1.0,135000,80.0
9382,2.0,3.0,1.0,265000,100.0
9383,1.0,3.0,1.0,320000,120.0
9384,1.0,3.0,1.0,185000,65.0
9385,2.0,4.0,1.0,285000,130.0
9386,1.0,2.0,0.5,101000,60.0
9387,2.0,3.0,3.0,235000,86.0
9388,1.0,2.0,2.0,130000,55.0
9389,1.0,3.0,0.5,195900,107.0
9390,1.0,3.0,4.0,280000,106.0
9391,2.0,4.0,3.0,349000,130.0
9392,1.0,2.0,0.5,149000,50.0
9393,1.0,2.0,0.5,295000,55.0
9394,1.0,3.0,1.0,259000,100.0
9395,3.0,4.0,11.5,850000,190.0
9396,2.0,4.0,2.0,420000,130.0
9397,1.0,3.0,0.5,230000,95.0
9398,1.0,3.0,3.0,339000,80.0
9399,1.0,2.0,11.5,185000,64.0
9400,2.0,3.0,0.5,230000,70.0
9401,1.0,1.0,5.0,219000,46.0
9402,1.0,4.0,3.0,340000,130.0
9403,1.0,2.0,4.0,299000,65.0
9404,2.0,3.0,1.0,316000,82.0
9405,1.0,3.0,3.0,210000,80.0
9406,1.0,2.0,11.5,115000,36.0
9407,1.0,2.0,0.5,215000,80.0
9408,1.0,2.0,2.0,225000,55.0
9409,2.0,4.0,0.5,101760,107.0
9410,1.0,3.0,7.0,159425,114.0
9411,1.0,4.0,1.0,100800,103.0
9412,3.0,5.5,1.0,1350000,240.0
9413,1.0,3.0,1.0,350000,100.0
9414,1.0,3.0,2.0,369000,80.0
9415,1.0,2.0,2.0,318000,68.0
9416,1.0,3.0,1.0,210000,75.0
9417,2.0,3.0,3.0,219000,105.0
9418,2.0,5.5,11.5,600000,140.0
9419,1.0,3.0,0.0,93600,83.0
9420,1.0,3.0,6.0,260000,93.0
9421,1.0,2.0,1.0,260000,50.0
9422,1.0,2.0,7.0,149000,70.0
9423,1.0,3.0,0.5,99000,70.0
9424,2.0,4.0,2.0,105600,90.0
9425,1.0,1.0,1.0,125000,43.0
9426,2.0,5.0,1.0,300000,146.0
9427,1.0,3.0,0.5,170000,55.0
9428,1.0,2.0,4.0,180000,65.0
9429,2.0,3.0,5.0,399000,130.0
9430,1.0,3.0,3.0,149000,80.0
9431,1.0,3.0,11.5,320000,94.0
9432,1.0,3.0,1.0,190000,101.0
9433,1.0,3.0,3.0,180000,75.0
9434,1.0,2.0,2.0,310000,58.0
9435,2.0,4.0,4.0,520000,120.0
9436,2.0,3.0,2.0,350000,124.0
9437,1.0,2.0,0.5,205000,40.0
9438,1.0,3.0,11.5,249000,90.0
9439,1.0,2.0,1.0,66000,69.0
9440,1.0,3.0,5.0,470000,110.0
9441,1.0,2.0,0.5,280000,75.0
9442,2.0,3.0,1.0,130000,75.0
9443,2.0,5.0,0.5,550000,120.0
9444,3.5,5.5,11.5,3000000,300.0
9445,1.0,3.0,2.0,225000,95.0
9446,1.0,3.0,2.0,149000,75.0
9447,2.0,4.0,1.0,641000,115.0
9448,2.0,2.0,0.5,325000,54.0
9449,1.0,2.0,0.5,119000,55.0
9450,1.0,1.0,5.0,45000,31.0
9451,2.0,3.0,11.5,549000,120.0
9452,3.0,5.0,1.0,469000,180.0
9453,2.0,4.0,4.0,395000,120.0
9454,2.0,4.0,0.5,310000,140.0
9455,1.0,3.0,4.0,275000,80.0
9456,1.0,3.0,4.0,105468,64.0
9457,1.0,2.0,2.0,78600,58.0
9458,1.0,3.0,2.0,169000,62.0
9459,1.0,3.0,11.5,135000,80.0
9460,2.0,4.0,4.0,270000,122.0
9461,2.0,3.0,3.0,320000,82.0
9462,2.0,3.0,11.5,530000,130.0
9463,1.0,1.0,1.0,145000,50.0
9464,2.0,1.0,3.0,66048,70.0
9465,2.0,4.0,5.0,450000,140.0
9466,2.0,3.0,4.0,465000,90.0
9467,1.0,2.0,11.5,420000,75.0
9468,2.0,3.0,11.5,680000,124.0
9469,1.0,4.0,0.5,72000,73.0
9470,3.0,5.5,3.0,730000,207.0
9471,2.0,3.0,5.0,279000,105.0
9472,1.0,2.0,7.0,269000,90.0
9473,1.0,3.0,1.0,349000,102.0
9474,1.0,2.0,3.0,227000,55.0
9475,1.0,3.0,5.0,249000,80.0
9476,2.0,4.0,0.5,339000,150.0
9477,1.0,3.0,1.0,195000,95.0
9478,3.0,5.5,2.0,590000,180.0
9479,1.0,2.0,1.0,245000,65.0
9480,1.0,4.0,5.0,132840,96.0
9481,1.0,3.0,11.5,142000,70.0
9482,2.0,4.0,0.3,225000,100.0
9483,1.0,2.0,2.0,209000,65.0
9484,2.0,4.0,5.0,1100000,140.0
9485,1.0,1.0,0.5,169000,20.0
9486,2.0,5.0,0.5,569000,160.0
9487,1.0,2.0,2.0,229000,62.0
9488,3.0,4.0,1.0,419000,100.0
9489,3.0,4.0,1.0,750000,125.0
9490,1.0,2.0,0.0,117000,40.0
9491,1.0,3.0,2.0,282000,70.0
9492,1.0,2.0,0.5,55680,52.0
9493,1.0,6.0,1.0,147000,104.0
9494,2.0,4.0,1.0,120600,91.0
9495,1.0,2.0,2.0,168000,55.0
9496,1.0,2.0,5.0,169000,60.0
9497,2.0,4.0,3.0,495000,145.0
9498,2.0,3.0,2.0,400000,106.0
9499,1.0,2.0,2.0,89000,50.0
9500,3.0,6.0,2.0,1323000,283.0
9501,1.0,5.0,2.0,60480,76.0
9502,1.0,2.0,3.0,145000,45.0
9503,2.0,3.0,1.0,219000,85.0
9504,1.0,4.0,2.0,98400,100.0
9505,1.0,4.0,1.0,91200,55.0
9506,1.0,2.0,1.0,369000,60.0
9507,1.0,2.0,2.0,179000,60.0
9508,2.0,2.0,0.5,298000,77.0
9509,1.0,3.0,2.0,420000,114.0
9510,1.0,2.0,11.5,358000,60.0
9511,1.0,2.0,1.0,340000,80.0
9512,2.0,5.0,4.0,1200000,200.0
9513,2.0,4.0,5.0,228000,123.0
9514,1.0,2.0,1.0,229000,60.0
9515,2.0,3.0,1.0,318000,82.0
9516,1.0,3.0,8.0,260000,86.0
9517,2.0,4.0,2.0,470000,123.0
9518,1.0,2.0,5.0,155000,70.0
9519,2.0,6.0,3.0,791250,178.0
9520,1.0,2.0,3.0,189000,65.0
9521,1.0,3.0,11.5,99000,55.0
9522,3.0,5.0,1.0,720000,213.0
9523,2.0,5.0,1.0,50688,142.0
9524,1.0,2.0,2.0,61800,52.0
9525,1.0,3.0,0.3,205000,65.0
9526,1.0,3.0,1.0,102000,75.0
9527,2.0,5.0,0.5,429000,120.0
9528,2.0,5.0,1.0,90000,118.0
9529,1.0,1.0,3.0,580000,45.0
9530,2.0,4.0,4.0,315000,125.0
9531,2.0,4.0,0.5,450000,160.0
9532,1.0,3.0,7.0,299000,75.0
9533,2.0,5.0,2.0,890000,148.0
9534,1.0,2.0,0.5,69408,59.0
9535,1.0,3.0,0.3,230000,70.0
9536,2.0,4.0,2.0,249000,88.0
9537,3.5,5.5,0.5,1950000,300.0
9538,2.0,3.0,1.0,380000,120.0
9539,1.0,2.0,0.5,160000,37.0
9540,2.0,3.0,11.5,279000,98.0
9541,2.0,5.0,2.0,181200,146.0
9542,2.0,3.0,11.5,275000,100.0
9543,1.0,1.0,2.0,79000,40.0
9544,1.0,2.0,1.0,115000,60.0
9545,3.0,5.5,0.5,305000,143.0
9546,1.0,2.0,2.0,64800,41.0
9547,3.0,6.0,1.0,76608,170.0
9548,1.0,3.0,7.0,650000,85.0
9549,1.0,3.0,0.5,375000,155.0
9550,2.0,3.0,1.0,220000,70.0
9551,2.0,5.0,4.0,166800,168.0
9552,1.0,2.0,0.5,139000,60.0
9553,1.0,4.0,0.0,62208,89.0
9554,1.0,3.0,0.5,69000,64.0
9555,1.0,3.0,11.5,159000,85.0
9556,2.0,4.0,1.0,73800,64.0
9557,1.0,4.0,0.5,280000,112.0
9558,1.0,2.0,0.5,74000,85.0
9559,2.0,3.0,4.0,249000,90.0
9560,3.0,4.0,11.5,649000,200.0
9561,2.0,5.5,2.0,635000,215.0
9562,2.0,3.0,1.0,245000,75.0
9563,2.0,4.0,0.5,325000,115.0
9564,1.0,3.0,1.0,260000,71.0
9565,1.0,3.0,7.0,269000,70.0
9566,2.0,5.0,5.0,144291,104.0
9567,1.0,3.0,1.0,190000,65.0
9568,2.0,3.0,1.0,239000,106.0
9569,3.0,5.5,2.0,1290000,230.0
9570,1.0,3.0,1.0,219000,67.0
9571,2.0,4.0,6.0,179000,95.0
9572,1.0,3.0,2.0,199000,91.0
9573,2.0,5.0,2.0,166800,132.0
9574,1.0,3.0,1.0,158400,69.0
9575,2.0,5.0,3.0,118560,118.0
9576,1.0,3.0,1.0,185000,70.0
9577,1.0,2.0,1.0,139000,50.0
9578,1.0,3.0,1.0,210000,65.0
9579,1.0,2.0,11.5,210000,90.0
9580,1.0,2.0,1.0,89000,50.0
9581,1.0,1.0,3.0,179000,45.0
9582,1.0,2.0,2.0,318000,68.0
9583,2.0,5.0,0.5,165000,100.0
9584,1.0,3.0,4.0,215000,75.0
9585,1.0,3.0,11.5,215000,74.0
9586,1.0,4.0,2.0,349000,100.0
9587,2.0,3.0,0.5,279000,120.0
9588,1.0,2.0,2.0,155000,50.0
9589,1.0,5.5,1.0,790000,165.0
9590,1.0,1.0,2.0,145000,46.0
9591,4.0,6.0,10.0,1200000,252.0
9592,1.0,4.0,0.5,137250,110.0
9593,2.0,6.0,0.5,84000,152.0
9594,1.0,2.0,0.5,155000,50.0
9595,1.0,3.0,0.0,165000,61.0
9596,1.0,3.0,1.0,228000,95.0
9597,2.0,4.0,4.0,229000,106.0
9598,3.0,4.0,3.0,1690000,220.0
9599,1.0,3.0,6.0,269000,80.0
9600,2.0,3.0,0.3,299000,80.0
9601,2.0,4.0,11.5,1150000,186.0
9602,1.0,2.0,3.0,120000,55.0
9603,2.0,3.0,1.0,295000,102.0
9604,1.0,3.0,11.5,319000,80.0
9605,2.0,4.0,3.0,320000,130.0
9606,2.0,3.0,2.0,239000,100.0
9607,1.0,4.0,3.0,495000,130.0
9608,2.0,4.0,0.5,350000,130.0
9609,3.0,5.0,0.5,710000,150.0
9610,1.0,2.0,1.0,175000,60.0
9611,2.0,3.0,2.0,395000,120.0
9612,1.0,4.0,1.0,149000,100.0
9613,2.0,3.0,0.5,285000,70.0
9614,2.0,3.0,1.0,189000,80.0
9615,2.0,4.0,3.0,440000,126.0
9616,2.0,4.0,3.0,550000,133.0
9617,1.0,3.0,1.0,285000,80.0
9618,1.0,3.0,2.0,220000,75.0
9619,1.0,2.0,2.0,225000,65.0
9620,3.0,4.0,0.5,407000,108.0
9621,1.0,4.0,1.0,298000,93.0
9622,1.0,2.0,3.0,139000,40.0
9623,1.0,1.0,1.0,70000,17.0
9624,3.5,5.5,2.0,1050000,241.0
9625,1.0,2.0,4.0,149000,65.0
9626,1.0,2.0,4.0,590000,75.0
9627,1.0,3.0,1.0,155000,70.0
9628,2.0,4.0,6.0,225000,139.0
9629,1.0,3.0,11.5,189000,75.0
9630,1.0,2.0,1.0,307000,87.0
9631,1.0,3.0,3.0,339000,96.0
9632,1.0,3.0,4.0,244000,82.0
9633,2.0,4.0,11.5,389000,124.0
9634,1.0,3.0,7.0,285000,100.0
9635,2.0,3.0,3.0,189000,85.0
9636,2.0,5.0,1.0,520000,176.0
9637,1.0,2.0,3.0,149000,65.0
9638,2.0,4.0,0.5,189000,157.0
9639,1.0,3.0,1.0,110000,60.0
9640,2.0,5.0,2.0,510000,142.0
9641,1.0,3.0,1.0,190000,90.0
9642,1.0,2.0,0.5,160000,50.0
9643,1.0,3.0,3.0,295000,86.0
9644,1.0,2.0,0.3,210000,60.0
9645,4.0,6.0,2.0,348000,203.0
9646,2.0,3.0,11.5,389000,110.0
9647,2.0,3.0,3.0,359000,100.0
9648,1.0,2.0,3.0,235000,75.0
9649,2.0,3.0,3.0,170000,121.0
9650,2.0,3.0,0.5,169000,80.0
9651,3.0,5.5,3.0,790000,160.0
9652,1.0,3.0,2.0,119250,95.0
9653,2.0,4.0,3.0,790000,110.0
9654,1.0,2.0,2.0,64800,42.0
9655,1.0,3.0,0.5,229000,80.0
9656,1.0,2.0,2.0,83000,42.0
9657,1.0,4.0,0.3,190000,90.0
9658,1.0,2.0,11.5,109000,30.0
9659,2.0,3.0,0.3,255000,85.0
9660,1.0,4.0,0.3,279000,110.0
9661,1.0,2.0,2.0,105600,45.0
9662,2.0,3.0,3.0,259000,108.0
9663,1.0,3.0,2.0,165530,60.0
9664,2.0,4.0,5.0,335000,127.0
9665,1.0,3.0,3.0,149000,77.0
9666,1.0,1.0,1.0,222000,50.0
9667,2.0,3.0,3.0,195000,74.0
9668,1.0,2.0,3.0,199000,75.0
9669,2.0,3.0,2.0,249000,104.0
9670,1.0,2.0,2.0,209000,45.0
9671,3.0,5.0,11.5,595000,170.0
9672,1.0,3.0,0.5,339000,120.0
9673,2.0,3.0,0.5,420000,120.0
9674,3.0,4.0,1.0,690000,120.0
9675,3.0,4.0,1.0,690000,120.0
9676,1.0,2.0,0.5,164000,55.0
9677,2.0,4.0,11.5,169000,106.0
9678,1.0,3.0,6.0,195000,70.0
9679,1.0,3.0,2.0,750000,119.0
9680,1.0,3.0,2.0,349000,87.0
9681,1.0,1.0,0.3,105000,43.0
9682,2.0,4.0,3.0,790000,180.0
9683,3.0,5.5,1.0,720000,207.0
9684,1.0,2.0,2.0,123000,40.0
9685,1.0,3.0,0.5,159000,65.0
9686,2.0,5.5,0.3,680000,164.0
9687,2.0,4.0,1.0,400000,122.0
9688,1.0,2.0,2.0,119000,61.0
9689,1.0,2.0,3.0,119000,65.0
9690,3.0,4.0,3.0,1250000,170.0
9691,1.0,2.0,4.0,1100000,100.0
9692,1.0,2.0,2.0,159000,63.0
9693,2.0,3.0,1.0,239000,86.0
9694,3.0,4.0,0.3,495000,130.0
9695,2.0,3.0,0.3,239000,113.0
9696,2.0,3.0,4.0,495000,80.0
9697,1.0,2.0,1.0,175000,68.0
9698,3.5,5.0,3.0,520000,190.0
9699,3.0,4.0,11.5,229000,140.0
9700,1.0,2.0,1.0,79000,51.0
9701,2.0,5.0,0.5,540000,170.0
9702,1.0,2.0,3.0,175000,60.0
9703,1.0,3.0,1.0,229000,55.0
9704,1.0,4.0,0.0,312000,130.0
9705,2.0,4.0,0.5,499000,130.0
9706,3.0,5.5,4.0,970000,180.0
9707,1.0,3.0,0.0,205000,142.0
9708,1.0,3.0,2.0,445000,90.0
9709,1.0,4.0,1.0,219999,80.0
9710,2.0,5.5,2.0,470000,140.0
9711,1.0,3.0,2.0,600000,70.0
9712,3.0,4.0,0.5,249000,150.0
9713,1.0,2.0,0.5,175000,60.0
9714,2.0,4.0,0.3,390000,100.0
9715,1.0,3.0,1.0,175000,68.0
9716,2.0,5.0,3.0,619000,150.0
9717,2.0,4.0,1.0,379000,121.0
9718,1.0,4.0,2.0,205000,120.0
9719,3.0,5.5,3.0,1300000,200.0
9720,3.0,5.0,2.0,950000,305.0
9721,1.0,2.0,0.3,187000,40.0
9722,3.0,5.5,2.0,349000,162.0
9723,2.0,4.0,0.5,295000,125.0
9724,1.0,2.0,2.0,135000,48.0
9725,2.0,4.0,4.0,1300000,120.0
9726,2.0,2.0,4.0,220000,60.0
9727,3.0,5.0,0.0,580000,160.0
9728,2.0,3.0,2.0,199000,102.0
9729,2.0,3.0,0.5,340000,96.0
9730,1.0,2.0,6.0,69000,39.0
9731,1.0,3.0,0.3,195000,92.0
9732,1.0,3.0,11.5,289000,90.0
9733,2.0,4.0,2.0,455000,157.0
9734,1.0,2.0,6.0,239000,61.0
9735,1.0,3.0,2.0,260000,70.0
9736,1.0,2.0,3.0,195000,55.0
9737,2.0,3.0,3.0,450000,95.0
9738,1.0,3.0,0.5,219000,70.0
9739,2.0,3.0,3.0,369000,89.0
9740,1.0,2.0,2.0,365000,73.0
9741,2.0,3.0,0.5,169000,75.0
9742,2.0,3.0,0.5,349000,60.0
9743,2.0,6.0,7.0,228562,115.0
9744,3.5,5.5,1.0,1850000,300.0
9745,1.0,1.0,0.5,109000,50.0
9746,1.0,4.0,1.0,134500,163.0
9747,1.0,2.0,1.0,240000,65.0
9748,2.0,4.0,3.0,250000,90.0
9749,1.0,2.0,1.0,145000,60.0
9750,3.0,5.5,0.5,799000,200.0
9751,2.0,5.5,0.0,599000,160.0
9752,1.0,2.0,0.5,88500,58.0
9753,2.0,5.5,0.3,265000,120.0
9754,1.0,4.0,0.3,660000,120.0
9755,1.0,2.0,2.0,319000,70.0
9756,3.0,5.0,0.5,231000,123.0
9757,3.5,5.5,0.5,5900000,550.0
9758,1.0,3.0,3.0,129000,60.0
9759,2.0,3.0,11.5,660000,100.0
9760,1.0,1.0,0.5,65000,18.0
9761,1.0,2.0,2.0,112500,58.0
9762,1.0,3.0,11.5,489000,110.0
9763,2.0,4.0,4.0,379000,104.0
9764,1.0,3.0,11.5,260000,120.0
9765,1.0,3.0,5.0,198000,65.0
9766,2.0,4.0,1.0,390000,135.0
9767,2.0,4.0,11.5,445000,120.0
9768,2.0,4.0,1.0,540000,159.0
9769,1.0,2.0,0.3,139000,50.0
9770,2.0,3.0,5.0,150000,98.0
9771,3.0,5.5,0.3,1970000,300.0
9772,1.0,1.0,0.5,99000,40.0
9773,2.0,5.0,4.0,515000,139.0
9774,2.0,4.0,1.0,448000,130.0
9775,2.0,4.0,11.5,440000,85.0
9776,1.0,3.0,2.0,189000,100.0
9777,1.0,2.0,5.0,265000,80.0
9778,1.0,3.0,3.0,620000,86.0
9779,3.5,5.5,0.3,1590000,350.0
9780,2.0,3.0,1.0,275000,90.0
9781,1.0,3.0,3.0,199000,65.0
9782,2.0,3.0,1.0,370000,100.0
9783,1.0,2.0,1.0,210000,67.0
9784,2.0,2.0,1.0,198000,60.0
9785,1.0,2.0,3.0,75000,78.0
9786,1.0,3.0,6.0,229000,66.0
9787,2.0,3.0,1.0,365000,117.0
9788,1.0,3.0,3.0,275000,97.0
9789,2.0,4.0,1.0,370000,120.0
9790,1.0,3.0,0.0,170000,80.0
9791,2.0,3.0,5.0,495000,135.0
9792,1.0,2.0,11.5,110000,50.0
9793,2.0,5.5,1.0,950000,200.0
9794,2.0,4.0,0.5,238000,90.0
9795,1.0,3.0,0.5,299000,75.0
9796,1.0,2.0,1.0,125000,60.0
9797,3.0,5.0,2.0,475000,200.0
9798,1.0,2.0,6.0,180000,49.0
9799,1.0,3.0,1.0,332000,90.0
9800,1.0,3.0,7.0,285000,84.0
9801,2.0,6.0,1.0,569619,163.0
9802,1.0,2.0,1.0,198000,50.0
9803,1.0,3.0,3.0,299000,90.0
9804,3.0,5.0,1.0,1050000,190.0
9805,2.0,2.0,0.5,74500,74.0
9806,1.0,3.0,11.5,270000,85.0
9807,3.0,4.0,3.0,970000,160.0
9808,1.0,2.0,2.0,245000,56.0
9809,2.0,3.0,11.5,369000,76.0
9810,2.0,3.0,3.0,359000,150.0
9811,3.5,3.0,0.5,430000,120.0
9812,1.0,2.0,0.5,240000,61.0
9813,1.0,2.0,2.0,205000,60.0
9814,1.0,3.0,0.5,199000,77.0
9815,2.0,3.0,2.0,169000,114.0
9816,3.0,5.0,0.5,110000,170.0
9817,3.0,6.0,4.0,242250,150.0
9818,3.0,5.5,4.0,3100000,400.0
9819,3.0,6.0,5.0,960960,237.0
9820,4.0,6.0,11.5,487500,257.0
9821,2.0,5.0,4.0,375000,135.0
9822,1.0,3.0,4.0,229000,80.0
9823,2.0,5.0,2.0,798000,180.0
9824,1.0,4.0,5.0,230400,100.0
9825,1.0,2.0,2.0,185000,74.0
9826,1.0,2.0,0.5,129000,65.0
9827,1.0,2.0,1.0,250000,60.0
9828,2.0,5.0,2.0,435000,150.0
9829,1.0,3.0,2.0,220000,80.0
9830,1.0,3.0,1.0,179000,75.0
9831,1.0,3.0,0.3,248000,90.0
9832,2.0,4.0,2.0,349000,129.0
9833,1.0,3.0,0.5,219000,80.0
9834,1.0,2.0,5.0,249900,45.0
9835,2.0,4.0,4.0,209000,123.0
9836,1.0,3.0,1.0,295000,85.0
9837,1.0,3.0,0.5,199000,96.0
9838,1.0,3.0,6.0,250000,90.0
9839,2.0,4.0,0.3,490000,120.0
9840,1.0,3.0,1.0,850000,110.0
9841,1.0,2.0,0.5,225000,55.0
9842,1.0,3.0,6.0,305000,85.0
9843,1.0,2.0,1.0,249000,60.0
9844,2.0,2.0,0.5,159000,81.0
9845,3.0,5.0,2.0,499000,170.0
9846,3.5,5.5,3.0,475000,150.0
9847,2.0,4.0,2.0,369000,137.0
9848,1.0,3.0,0.5,340000,115.0
9849,1.0,2.0,1.0,330000,62.0
9850,2.0,3.0,1.0,290000,90.0
9851,1.0,3.0,1.0,210000,65.0
9852,1.0,3.0,3.0,238000,90.0
9853,2.0,5.0,3.0,390000,140.0
9854,1.0,2.0,4.0,250000,45.0
9855,2.0,4.0,1.0,465000,130.0
9856,1.0,3.0,4.0,320000,90.0
9857,1.0,3.0,3.0,260000,110.0
9858,2.0,4.0,2.0,220000,90.0
9859,1.0,2.0,0.5,75000,70.0
9860,1.0,4.0,3.0,260000,104.0
9861,1.0,2.0,0.3,119000,50.0
9862,1.0,4.0,1.0,335000,90.0
9863,1.0,3.0,3.0,195000,100.0
9864,1.0,3.0,1.0,238000,75.0
9865,1.0,1.0,0.5,118000,50.0
9866,3.0,4.0,1.0,550000,80.0
9867,1.0,3.0,3.0,245000,94.0
9868,1.0,3.0,0.3,221000,85.0
9869,2.0,4.0,0.3,139000,120.0
9870,1.0,2.0,0.5,100000,50.0
9871,2.0,5.0,2.0,629000,170.0
9872,2.0,3.0,1.0,254000,85.0
9873,2.0,4.0,1.0,200000,75.0
9874,1.0,3.0,11.5,395000,100.0
9875,3.0,5.0,2.0,990000,160.0
9876,1.0,3.0,0.3,330000,95.0
9877,2.0,5.0,2.0,299000,135.0
9878,2.0,5.0,1.0,142000,125.0
9879,2.0,4.0,11.5,287000,85.0
9880,1.0,3.0,11.5,149000,65.0
9881,1.0,3.0,2.0,275000,90.0
9882,1.0,3.0,0.5,189000,60.0
9883,1.0,4.0,11.5,288000,80.0
9884,1.0,2.0,1.0,175000,56.0
9885,1.0,3.0,4.0,289000,80.0
9886,3.5,5.0,3.0,728000,157.0
9887,2.0,4.0,4.0,515000,130.0
9888,1.0,3.0,4.0,270000,90.0
9889,1.0,3.0,2.0,245000,75.0
9890,1.0,2.0,3.0,170000,60.0
9891,3.5,5.5,4.0,2200000,257.0
9892,1.0,2.0,1.0,145000,65.0
9893,1.0,2.0,2.0,205000,60.0
9894,1.0,3.0,0.3,165000,60.0
9895,1.0,2.0,0.3,195000,65.0
9896,1.0,1.0,0.5,150000,50.0
9897,2.0,4.0,1.0,417000,120.0
9898,1.0,2.0,3.0,350000,60.0
9899,2.0,4.0,0.5,415000,130.0
9900,2.0,3.0,11.5,199000,85.0
9901,1.0,3.0,3.0,249000,70.0
9902,1.0,2.0,4.0,169000,50.0
9903,1.0,3.0,2.0,102000,77.0
9904,1.0,3.0,2.0,93000,52.0
9905,1.0,1.0,0.0,76800,216.0
9906,1.0,3.0,0.5,79800,63.0
9907,2.0,3.0,0.5,66000,53.0
9908,2.0,4.0,0.5,101760,107.0
9909,1.0,2.0,3.0,376251,94.0
9910,1.0,3.0,0.3,145500,57.0
9911,2.0,4.0,0.5,107250,88.0
9912,2.0,3.0,3.0,204976,70.0
9913,1.0,4.0,5.0,138750,128.0
9914,2.0,4.0,1.0,79050,88.0
9915,2.0,4.0,1.0,240750,104.0
9916,1.0,2.0,0.5,85050,33.0
9917,1.0,4.0,0.5,175050,100.0
9918,1.0,2.0,0.3,149250,61.0
9919,2.0,4.0,7.0,228563,115.0
9920,1.0,3.0,0.0,63600,76.0
9921,1.0,3.0,7.0,159425,115.0
9922,1.0,4.0,2.0,58980,62.0
9923,1.0,3.0,0.5,135000,51.0
9924,1.0,3.0,1.0,83250,54.0
9925,1.0,3.0,2.0,225000,65.0
9926,1.0,4.0,0.5,126720,171.0
9927,4.0,6.0,0.5,319200,560.0
9928,1.0,2.0,0.5,180750,53.0
9929,2.0,4.0,4.0,165000,81.0
9930,1.0,4.0,0.3,143437,75.0
9931,2.0,3.0,0.5,109800,80.0
9932,2.0,3.0,3.0,149900,78.0
9933,2.0,6.0,2.0,166800,121.0
9934,2.0,5.0,0.5,91628,220.0
9935,3.0,6.0,0.5,892500,200.0
9936,1.0,2.0,0.5,63937,38.0
9937,1.0,2.0,0.3,37500,38.0
9938,1.0,2.0,3.0,226765,60.0
9939,1.0,4.0,5.0,230400,113.0
9940,3.0,5.0,1.0,76608,170.0
9941,1.0,3.0,11.5,288000,137.0
9942,2.0,3.0,1.0,217100,104.0
9943,1.0,4.0,2.0,98400,100.0
9944,2.0,5.0,0.5,193500,96.0
9945,1.0,3.0,1.0,64128,41.0
9946,1.0,4.0,11.5,147000,105.0
9947,1.0,2.0,0.3,143440,75.0
9948,2.0,4.0,2.0,101250,118.0
9949,1.0,5.0,2.0,294066,146.0
9950,2.0,4.0,3.0,300000,111.0
9951,2.0,5.0,7.0,228562,115.0
9952,1.0,2.0,2.0,78600,60.0
9953,2.0,5.0,0.5,456000,172.0
9954,1.0,5.0,0.5,74112,169.0
9955,2.0,5.0,2.0,155250,125.0
9956,2.0,3.0,1.0,73800,64.0
9957,2.0,6.0,1.0,195000,100.0
9958,1.0,3.0,2.0,101925,77.0
9959,1.0,3.0,0.5,78000,84.0
9960,2.0,4.0,1.0,102000,75.0
9961,1.0,3.0,1.0,64800,79.0
9962,1.0,4.0,1.0,103680,97.0
9963,1.0,3.0,5.0,247500,93.0
9964,2.0,4.0,0.5,55500,96.0
9965,1.0,3.0,0.3,174750,62.0
9966,1.0,6.0,7.0,139500,99.0
9967,1.0,2.0,2.0,105000,56.0
9968,1.0,3.0,1.0,230250,86.0
9969,1.0,3.0,1.0,57000,71.0
9970,1.0,3.0,0.5,128640,118.0
9971,2.0,5.0,1.0,168000,160.0
9972,1.0,3.0,0.5,251250,133.0
9973,1.0,4.0,0.5,251250,133.0
9974,1.0,3.0,1.0,65280,65.0
9975,2.0,3.0,5.0,288750,104.0
9976,1.0,3.0,3.0,416506,104.0
9977,1.0,2.0,6.0,69000,39.0
9978,1.0,2.0,0.0,62625,66.0
9979,2.0,3.0,0.5,360000,120.0
9980,1.0,4.0,2.0,64800,41.0
9981,2.0,5.0,6.0,210000,119.0
9982,3.0,5.0,1.0,187500,148.0
9983,1.0,3.0,0.5,52500,60.0
9984,2.0,4.0,1.0,108225,97.0
9985,2.0,3.0,0.5,311250,182.0
9986,1.0,2.0,3.0,75000,62.0
9987,1.0,2.0,3.0,174000,108.0
9988,1.0,3.0,3.0,51750,54.0
9989,1.0,4.0,0.5,69784,85.0
9990,2.0,2.0,0.5,83400,107.0
9991,2.0,5.0,5.0,115432,104.0
9992,2.0,4.0,2.0,157500,79.0
9993,1.0,4.0,6.0,155625,98.0
9994,1.0,2.0,0.0,41250,141.0
9995,1.0,4.0,5.0,132840,96.0
